timestamp,x,y,z,vx,vy,vz,roll,pitch,yaw
1546877247.804599,-19.486439788168596,3.3716648063203003,0.21729614628674235,0.011522537477503514,0.005594105834322714,0.9330194530148711,-89.0494319998852,1.4278216115447135,3.3716648063203003
1546877247.904599,-19.488835413589182,3.4064431400724877,0.21832678009212,0.028060682584066136,-0.02969755387300819,0.9714393291276063,-88.97015262593965,1.550136047484828,3.4064431400724877
1546877248.004599,-19.492816159344354,3.4512957750574227,0.22082742085476512,0.02715594104342278,-0.01203155550604907,0.9790235811209622,-88.89279338985004,1.5083233248058696,3.4512957750574227
1546877248.104599,-19.497641325913694,3.36517714633263,0.22222797048324408,0.005683437500087547,0.00956710386695612,0.950437854932201,-88.89856654632494,1.5438043441376696,3.36517714633263
1546877248.204599,-19.502771791370982,3.5457845716789933,0.22132799636687092,0.008542115125597998,0.02571189752394023,0.9794649934990167,-88.93477381171701,1.470795564423655,3.5457845716789933
1546877248.304599,-19.50804488132566,3.6525160973992326,0.2202679077799578,0.015045557550117635,0.03281210389125929,0.9782270536789526,-88.94117951599185,1.228293926108997,3.6525160973992326
1546877248.404599,-19.5117306465588,3.7238888206896843,0.2204484912706779,0.03464514208406395,0.06755208167354568,0.9502018587936644,-88.74534999173359,1.3691943696180469,3.7238888206896843
1546877248.504599,-19.513928880907475,3.6355690236552745,0.21861334001391283,0.028390603231760233,0.04909497890787132,0.8250788787695059,-88.77467607483217,1.4941205149446395,3.6355690236552745
1546877248.604599,-19.51854812020356,3.5949535901317446,0.21916226521788143,0.018847478046487037,0.07299820801962016,0.7810357371736071,-88.778595597686,1.5787532035709453,3.5949535901317446
1546877248.704599,-19.518107469110735,3.505074853167167,0.2165960475367467,0.013925560368484127,0.04681668830060902,0.7848454155533452,-88.84786101398069,1.4846714579622269,3.505074853167167
1546877248.804599,-19.521008952839132,3.5106711032178595,0.21706494720219832,0.0050663792904741675,0.012669208720482977,0.7994930769838471,-89.0076965678851,1.2868108046917737,3.5106711032178595
1546877248.904599,-19.524944691634268,3.676048671434127,0.22211914905456956,0.018824039372739725,-0.017124862638240007,0.8077902498080073,-88.95731985109039,1.3530563597949354,3.676048671434127
1546877249.004599,-19.52779803389248,3.722897224829644,0.22599728312138812,0.02275290678727006,-0.030226904141304894,0.7765832551266523,-89.0182583220155,1.5205965204710634,3.722897224829644
1546877249.104599,-19.530990807651232,3.6931000056240944,0.22916532940392134,0.010925942675368032,0.015247787421643216,0.670835530190926,-89.0344338478785,1.445003855685549,3.6931000056240944
1546877249.204599,-19.535055498463564,3.6091868464847603,0.23021294627247338,0.004903456088879837,-0.02599258373439593,0.6844365001522722,-89.08785065002273,1.4951505521036514,3.6091868464847603
1546877249.304599,-19.53848929114529,3.5741722588363865,0.231217574449433,0.004824759354248464,-0.038292709850423254,0.6809109673460466,-89.21328732735729,1.522896356635015,3.5741722588363865
1546877249.404599,-19.541470938443343,3.7860901980071024,0.23393972108369032,-0.016001695816692245,-0.0625214146881719,0.5211344723137762,-88.99891428655212,2.0251832881688103,3.7860901980071024
1546877249.504599,-19.546955675189707,3.7717349040066113,0.23376463748683465,-0.009217862757969791,0.043118811824135655,0.4432179785636749,-89.19657319875358,1.712647299271296,3.7717349040066113
1546877249.604599,-19.549987380733292,3.8740132708747628,0.2365112301539847,-0.010766749954911337,0.025562033145497147,0.5234551856842048,-88.94986581730166,2.1915891253008484,3.8740132708747628
1546877249.704599,-19.55884600654967,4.255285035494333,0.2346335366775569,-0.038957951461893306,0.03664393678859636,0.5599645610755336,-88.96134019002368,2.268455315130031,4.255285035494333
1546877249.804599,-19.565461656842594,4.545718353749352,0.23415211371365438,-0.07147501520652183,0.025529480258863042,0.6440679715578539,-89.16891099415325,2.023752236610559,4.545718353749352
1546877249.904599,-19.573627599404393,4.725973000546489,0.23115948998265462,-0.07585289944418029,0.08381557425964083,0.7159616792287005,-89.30465706191818,1.7460438680260966,4.725973000546489
1546877250.004599,-19.581171898816176,5.008742890482573,0.23048513872584211,0.027094090931662887,0.07373039518609734,0.7023379818702568,-89.15723309553353,2.3285385215518923,5.008742890482573
1546877250.104599,-19.58613967434384,5.084478740018062,0.22873253519859232,-0.020447169453277833,0.04606644029804108,0.638757376032591,-89.46869725970582,2.121033910076314,5.084478740018062
1546877250.204599,-19.59039214716129,5.310353158367542,0.2295963054066242,0.003395804814666054,0.007971707778654132,0.6102765627486446,-89.44791405209679,1.9001306430527425,5.310353158367542
1546877250.304599,-19.594530774009208,5.2666276632062585,0.23079046565667868,-0.02650091932735906,0.04343204344154279,0.6109545347257869,-89.35722472013826,2.03883372006607,5.2666276632062585
1546877250.404599,-19.60063591001573,5.372683141988065,0.22668685728948035,0.0803605500041003,0.0475952944055589,0.6557144077547868,-89.26649968293837,1.480054652638843,5.372683141988065
1546877250.504599,-19.599230391328106,4.579086782091189,0.22434075717414698,0.03566749915634947,0.08337324895350531,0.6663342329776871,-89.19664697856136,1.6521865263048583,4.579086782091189
1546877250.604599,-19.603902946419105,4.838789982917569,0.2239947965330168,-0.011041735375786855,0.043066217971838204,0.6435034748263959,-89.31333441556717,1.6260791672830703,4.838789982917569
1546877250.704599,-19.608417647168807,5.09867344719117,0.2209647305510794,0.0037955725595819893,0.025828528473652565,0.6547182084562905,-89.35399110920636,1.742754746924811,5.09867344719117
1546877250.804599,-19.613709758734462,5.22699475255027,0.22107188187669213,0.007380256865156379,0.02990561852931515,0.6980013181630581,-89.51316079211664,1.731876556907593,5.22699475255027
1546877250.904599,-19.61766333197229,5.322504493002032,0.22177742228078845,0.08143996975628938,-0.012440169181442057,0.682758874372029,-89.4515358374825,1.4110439789567752,5.322504493002032
1546877251.004599,-19.611175618861434,3.0847418078230273,0.2258530434700315,0.04357789207569296,-0.017438390200073275,0.6356725290110525,-89.34008300759882,1.6051956553211588,3.0847418078230273
1546877251.104599,-19.615763022422772,3.382926409965104,0.2260966118621243,0.011860153337463038,0.006325128417325402,0.6493957384985679,-89.31170829283275,1.338966773465993,3.382926409965104
1546877251.204599,-19.61896729014788,3.4350316503306955,0.2305987963034677,0.023027013018225725,-0.012992621260032058,0.6677059363934749,-89.23329136371534,1.2394544803722367,3.4350316503306955
1546877251.304599,-19.621641726754678,3.4957878087829206,0.23293360773318297,0.014395947986880122,-0.011664107951022464,0.7018975782310625,-89.19752330780372,1.31765873952169,3.4957878087829206
1546877251.404599,-19.623932341568686,3.6057510411910143,0.2330037056414929,0.02131853691979198,0.004002543414707892,0.7062031924468207,-89.16843736319014,1.340443641668714,3.6057510411910143
1546877251.504599,-19.624639034771416,3.404758668050382,0.2347940497501556,0.09231156129602895,-0.007762402504102109,0.6860010094473062,-89.20250402563066,1.2791489632533932,3.404758668050382
1546877251.604599,-19.621695402414787,2.034058269726846,0.23591704501000257,0.013485508684598073,-0.01666200050010734,0.680410414610988,-89.21344867317713,1.2835919479629956,2.034058269726846
1546877251.704599,-19.625504824977973,2.2891193628478104,0.23567834808476099,0.01045024301756894,0.0030996610520387666,0.7237040444443722,-89.24697350937828,1.2897883300428314,2.2891193628478104
1546877251.804599,-19.62637083887445,2.3120320673072716,0.23644288734967756,0.02899095157838937,-0.029641335942743693,0.7470280258435739,-89.22499016499681,1.5323247547946093,2.3120320673072716
1546877251.904599,-19.62768645397244,2.353994880141798,0.2376029850849263,0.017885802398459764,-0.004012900188750699,0.7984682089223841,-89.18160388938425,1.5256067921003431,2.353994880141798
1546877252.004599,-19.629715849388074,2.447769248221015,0.2394028779998693,0.013736052662841258,0.010523101334732858,0.8509918930338547,-89.27995727397013,1.495797719897133,2.447769248221015
1546877252.104599,-19.63264113786156,2.4793808925616085,0.23915651266345075,0.015025040048542711,-0.01486733950361072,0.8925802453346462,-89.31336430187373,1.5933893091459026,2.4793808925616085
1546877252.204599,-19.63585748782983,2.5064434201867716,0.24104497943062564,-0.0016156595622963846,-0.016962384175345464,0.8667068852453264,-89.34164664333672,1.5797587101070063,2.5064434201867716
1546877252.304599,-19.63736741205996,2.662324764721771,0.24093303733065677,0.01487147888748234,-0.0161975975785195,0.7861782165361824,-89.32279930034672,1.6346179443884075,2.662324764721771
1546877252.404599,-19.639992549734558,2.621346599503774,0.24353627109682854,0.01176806375960684,-0.03820276658788001,0.793050116395732,-89.3501145564274,1.734413950891308,2.621346599503774
1546877252.504599,-19.641422614266244,2.6246295283969543,0.24297768795948246,0.009906693918185099,-0.019046952804287896,0.8294149801278434,-89.33729843430305,1.7256629451625003,2.6246295283969543
1546877252.604599,-19.646725983017184,2.665459882217818,0.242871769525612,8.005014157327515e-05,-0.03344539958013681,0.8085159552401381,-89.51992041750017,1.6217868618285718,2.665459882217818
